blue_side,blue_synergy_score,red_synergy_score,synergy_diff,top_lane_advantage,mid_lane_advantage,bot_lane_advantage,top_elo_diff,jng_elo_diff,mid_elo_diff,bot_elo_diff,sup_elo_diff,avg_elo_diff,blue_team_avg_elo,red_team_avg_elo,blue_tanks,red_tanks,tanks_diff,blue_fighters,red_fighters,fighters_diff,blue_assassins,red_assassins,assassins_diff,blue_mages,red_mages,mages_diff,blue_marksmen,red_marksmen,marksmen_diff,blue_supports,red_supports,supports_diff,blue_engage_score,red_engage_score,engage_score_diff,blue_disengage_score,red_disengage_score,disengage_score_diff,blue_poke_score,red_poke_score,poke_score_diff,blue_teamfight_score,red_teamfight_score,teamfight_score_diff,blue_splitpush_score,red_splitpush_score,splitpush_score_diff,blue_pick_potential,red_pick_potential,pick_potential_diff,blue_early_game_score,red_early_game_score,early_game_score_diff,blue_mid_game_score,red_mid_game_score,mid_game_score_diff,blue_late_game_score,red_late_game_score,late_game_score_diff,blue_physical_damage,red_physical_damage,physical_damage_diff,blue_magic_damage,red_magic_damage,magic_damage_diff,blue_true_damage,red_true_damage,true_damage_diff,blue_cc_score,red_cc_score,cc_score_diff,blue_mobility_score,red_mobility_score,mobility_score_diff,blue_sustain_score,red_sustain_score,sustain_score_diff,blue_is_teamfight_comp,red_is_teamfight_comp,is_teamfight_comp_diff,blue_is_poke_comp,red_is_poke_comp,is_poke_comp_diff,blue_is_pick_comp,red_is_pick_comp,is_pick_comp_diff,blue_is_split_comp,red_is_split_comp,is_split_comp_diff,historical_matchup_winrate,historical_matchup_games,blue_recent_winrate,blue_recent_games,red_recent_winrate,red_recent_games,recent_form_diff,patch_number,gameid,blue_win
1,-0.03522351300232488,-0.14915824915824916,0.11393473615592428,0.021126760563380254,0.12962962962962965,0,-37.7715511186118,-325.02303179050546,-200.43334123742557,-179.25901484683254,-368.0878478710688,-222.11495737288874,1401.0058714314155,1623.1208288043042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5833333333333334,36,0.5,0,0.5,0,0.0,13.12,LCK CL/2023 Season/Summer Season_Week 5_6_2,1
1,-0.03191293988711561,0.02148517223986369,-0.0533981121269793,-0.3,0.11363636363636365,0,-40.729702282647395,-95.44487996531052,-21.961192962267887,10.348574388187217,31.969820482558134,-23.163476067896,1445.817675925,1468.981151992896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,2.0,-2.0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,14,0.5,0,0.5,0,0.0,13.12,LCK CL/2023 Season/Summer Season_Week 5_8_2,0
1,0.04181879747260873,0.03261514180883761,0.00920365566377112,-0.08064516129032256,0.0,0,104.06535322806599,-24.591556245977245,-110.33865443973423,-150.71120088091675,-147.1006028583572,-65.73533223938398,1431.5320763697687,1497.2674086091527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0.0,1.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1818181818181818,22,0.5,0,0.5,0,0.0,13.12,LCK CL/2023 Season/Summer Season_Week 5_7_2,0
1,0.06683417191648422,-0.08167666528087797,0.1485108371973622,0.06521739130434778,0.1923076923076923,0,-37.7715511186118,-325.02303179050546,-200.43334123742557,-179.25901484683254,-368.0878478710688,-222.11495737288874,1401.0058714314155,1623.1208288043042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.5,0.0,0.5,0.5,0.0,0.5,2.5,1.0,1.5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5833333333333334,36,0.5,0,0.5,0,0.0,13.12,LCK CL/2023 Season/Summer Season_Week 5_6_1,0
1,0.238549080913613,0.031237314565188756,0.20731176634842424,-0.09999999999999998,-0.02941176470588236,0,40.729702282647395,95.44487996531052,21.961192962267887,-10.348574388187217,-31.969820482558134,23.163476067896,1468.981151992896,1445.817675925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,14,0.5,0,0.5,0,0.0,13.12,LCK CL/2023 Season/Summer Season_Week 5_8_1,1
1,0.00616365403133724,0.033351497134105804,-0.027187843102768564,-0.08064516129032256,0.0,0,-141.12120330801667,-24.591556245977245,-110.33865443973423,-150.71120088091675,-147.1006028583572,-114.77264354660042,1382.4947650625522,1497.2674086091527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1818181818181818,22,0.5,0,0.5,0,0.0,13.12,LCK CL/2023 Season/Summer Season_Week 5_7_1,0
1,-0.16728566847614468,0.027970168435346214,-0.1952558369114909,0.2222222222222222,0.0,0,252.59768697201616,74.65160353596207,34.242312321820464,89.95827249650188,10.634201066537116,92.41681527856736,1475.148287577118,1382.7314722985507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,-1,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7727272727272728,44,0.0,5,0.5,6,-0.5,13.12,LCK/2023 Season/Summer Season_Week 5_2_2,0
1,-0.024499548148328665,0.03756502138943232,-0.06206456953776098,0.06521739130434778,0.0,0,-252.59768697201616,-74.65160353596207,-34.242312321820464,-89.95827249650188,-10.634201066537116,-92.41681527856736,1382.7314722985507,1475.148287577118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2272727272727272,44,0.5,6,0.0,5,0.5,13.12,LCK/2023 Season/Summer Season_Week 5_2_1,1
1,0.07971641093928504,0.10097995915333373,-0.02126354821404869,0.07446808510638303,0.11363636363636365,0,137.87245018744784,429.3669846231892,91.43924163537122,62.23605620695412,80.95909906940255,160.37476634447307,1561.7470886194374,1401.3723222749643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,-1.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.631578947368421,19,0.6,15,0.2,5,0.39999999999999997,13.12,LCK/2023 Season/Summer Season_Week 5_1_2,1
1,0.11368847600676688,-0.12251665001664999,0.23620512602341687,0.0,0.30000000000000004,0,137.87245018744784,429.3669846231892,91.43924163537122,62.23605620695412,80.95909906940255,160.37476634447307,1561.7470886194374,1401.3723222749643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,-1,1.0,1.0,0.0,0.0,1.0,-1.0,2.0,0.0,2.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.631578947368421,19,0.6,15,0.2,5,0.39999999999999997,13.12,LCK/2023 Season/Summer Season_Week 5_1_1,1
1,-0.07071480316293607,0.08616724883758284,-0.1568820520005189,0.021126760563380254,-0.08333333333333331,0,-22.757725102881068,-128.49777898215984,22.979217626959098,-61.77588398158582,-34.34959631345623,-44.880353350624546,1497.2674086091527,1542.1477619597772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3571428571428571,28,0.5,0,0.5,0,0.0,13.12,LCK CL/2023 Season/Summer Season_Week 5_5_2,0
1,0.12988086968344656,0.07758165944440451,0.05229921023904205,0.07446808510638303,0.0,0,22.757725102881068,128.49777898215984,-22.979217626959098,61.77588398158582,34.34959631345623,44.880353350624546,1542.1477619597772,1497.2674086091527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6428571428571429,28,0.5,0,0.5,0,0.0,13.12,LCK CL/2023 Season/Summer Season_Week 5_5_1,1
1,0.06959129730771973,-0.032661782661782636,0.10225307996950236,-0.09999999999999998,0.12962962962962965,0,241.957619920433,-33.81494744917654,-37.66959966152763,19.891637487810158,-149.45921165246637,8.18109972901425,1431.5320763697687,1423.3509766407544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4375,16,0.5,0,0.5,0,0.0,13.12,LCK CL/2023 Season/Summer Season_Week 5_4_3,1
1,-0.01869190134133207,0.07419243162705944,-0.0928843329683915,0.2222222222222222,0.015151515151515138,0,3.2289366156496726,33.81494744917654,37.66959966152763,-19.891637487810158,149.45921165246637,40.85621157820219,1423.3509766407544,1382.4947650625522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5625,16,0.5,0,0.5,0,0.0,13.12,LCK CL/2023 Season/Summer Season_Week 5_4_2,1
1,0.04180462233355979,-0.034226699157036,0.0760313214905958,0.16666666666666663,0.12962962962962965,0,-3.2289366156496726,-33.81494744917654,-37.66959966152763,19.891637487810158,-149.45921165246637,-40.85621157820219,1382.4947650625522,1423.3509766407544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,-1.0,0.0,0.0,0.0,2.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4375,16,0.5,0,0.5,0,0.0,13.12,LCK CL/2023 Season/Summer Season_Week 5_4_1,1
1,0.08616724883758284,0.016640950046122482,0.06952629879146036,-0.08064516129032256,-0.02941176470588236,0,26.19919023306329,129.12148213695787,27.435301106729412,-33.670146369254326,93.66348297902937,48.549862017304804,1432.7518630885374,1384.2020010712326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3636363636363636,11,0.5,0,0.5,0,0.0,13.12,LCK CL/2023 Season/Summer Season_Week 5_3_2,0
1,0.1242566747893032,-0.017651969205278627,0.14190864399458183,0.06521739130434778,0.1923076923076923,0,-26.19919023306329,-129.12148213695787,-27.435301106729412,33.670146369254326,-93.66348297902937,-48.549862017304804,1384.2020010712326,1432.7518630885374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6363636363636365,11,0.5,0,0.5,0,0.0,13.12,LCK CL/2023 Season/Summer Season_Week 5_3_1,1
1,-0.04576485972650324,0.08179356693144765,-0.1275584266579509,0.0,-0.07142857142857145,0,-1.659090336662075,-78.14224914882357,-29.090162041197345,-81.82168898720784,39.80191289057052,-30.182255524664015,1393.3370567928962,1423.5193123175602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5333333333333333,15,0.5,0,0.5,0,0.0,13.12,LCK CL/2023 Season/Summer Season_Week 5_2_3,0
1,0.0674602936219206,0.03272777229960144,0.03473252132231916,0.11111111111111116,0.07894736842105265,0,-1.659090336662075,-78.14224914882357,-29.090162041197345,-81.82168898720784,39.80191289057052,-30.182255524664015,1393.3370567928962,1423.5193123175602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.0,0.5,0.5,0.0,0.5,1.5,2.0,-0.5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5333333333333333,15,0.5,0,0.5,0,0.0,13.12,LCK CL/2023 Season/Summer Season_Week 5_2_2,0
1,0.0505528294342528,0.0025667481154223125,0.04798608131883049,0.16666666666666663,0.11363636363636365,0,-1.659090336662075,-78.14224914882357,-29.090162041197345,-81.82168898720784,39.80191289057052,-30.182255524664015,1393.3370567928962,1423.5193123175602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5333333333333333,15,0.5,0,0.5,0,0.0,13.12,LCK CL/2023 Season/Summer Season_Week 5_2_1,1
1,0.07973618814136059,-0.08151703252157551,0.1612532206629361,0.06521739130434778,0.1923076923076923,0,-35.064332838022665,-166.88201753095836,-118.32776642228691,-227.23063961589082,-223.19362764988296,-154.1396768114082,1468.981151992896,1623.1208288043042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3076923076923077,26,0.5,0,0.5,0,0.0,13.12,LCK CL/2023 Season/Summer Season_Week 5_1_3,1
1,-0.035767084948691255,0.04737952801276039,-0.08314661296145165,-0.08064516129032256,0.12962962962962965,0,35.064332838022665,166.88201753095836,118.32776642228691,227.23063961589082,223.19362764988296,154.1396768114082,1623.1208288043042,1468.981151992896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6923076923076923,26,0.5,0,0.5,0,0.0,13.12,LCK CL/2023 Season/Summer Season_Week 5_1_2,1
1,0.09224967242208623,0.007704824793222642,0.08454484762886359,0.06521739130434778,0.07894736842105265,0,-35.064332838022665,-166.88201753095836,-118.32776642228691,-227.23063961589082,-223.19362764988296,-154.1396768114082,1468.981151992896,1623.1208288043042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.0,1.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3076923076923077,26,0.5,0,0.5,0,0.0,13.12,LCK CL/2023 Season/Summer Season_Week 5_1_1,1
1,-0.026901383773479347,0.09175695090538281,-0.11865833467886217,-0.05357142857142855,0.05555555555555558,0,-86.2870551848523,-85.11556178817114,-117.98222560265958,-85.03530921550987,-102.40424614254653,-95.36487958674775,1413.800354733233,1509.1652343199808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35,40,0.4285714285714285,7,0.0,5,0.4285714285714285,13.12,LCK/2023 Season/Summer Season_Week 4_10_3,0
1,0.02789668570163928,-0.04818123963302893,0.0760779253346682,0.16666666666666663,0.1923076923076923,0,86.2870551848523,85.11556178817114,117.98222560265958,85.03530921550987,102.40424614254653,95.36487958674775,1509.1652343199808,1413.800354733233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65,40,0.0,5,0.4285714285714285,7,-0.4285714285714285,13.12,LCK/2023 Season/Summer Season_Week 4_10_2,1
1,0.1409004420892212,-0.056911635772449655,0.19781207786167085,-0.2,0.11363636363636365,0,86.2870551848523,85.11556178817114,117.98222560265958,85.03530921550987,102.40424614254653,95.36487958674775,1509.1652343199808,1413.800354733233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,-1.0,1.0,0.0,1.0,0.0,1.0,-1.0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65,40,0.0,5,0.4285714285714285,7,-0.4285714285714285,13.12,LCK/2023 Season/Summer Season_Week 4_10_1,0
1,0.0018749897619866618,0.00616365403133724,-0.0042886642693505785,0.06521739130434778,0.11363636363636365,0,-128.92561040881264,-87.84185909160192,-157.95817562145908,-151.41953278001643,-132.06860020387035,-131.64275562115176,1536.5050770277871,1668.147832648939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23188405797101452,69,0.5833333333333334,12,0.7777777777777778,9,-0.19444444444444442,13.12,LCK/2023 Season/Summer Season_Week 4_9_2,0
1,-0.06922554038131941,-0.09222008864359817,0.022994548262278758,0.11538461538461542,0.0,0,128.92561040881264,87.84185909160192,157.95817562145908,151.41953278001643,132.06860020387035,131.64275562115176,1668.147832648939,1536.5050770277871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7681159420289855,69,0.7777777777777778,9,0.5833333333333334,12,0.19444444444444442,13.12,LCK/2023 Season/Summer Season_Week 4_9_1,1
1,0.012851584180121334,0.07455995350405287,-0.06170836932393153,0.0,-0.3,0,-78.52611334491439,202.89012127068395,74.821478245545,-92.69061005386902,-33.69350508552884,14.560274206383383,1415.9325964813477,1401.3723222749643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,2.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,18,0.5,0,0.2,5,0.3,13.12,LCK/2023 Season/Summer Season_Week 4_8_2,0
1,0.03127513453621996,0.0140236415452617,0.01725149299095826,-0.10526315789473684,0.0,0,78.52611334491439,-202.89012127068395,-74.821478245545,92.69061005386902,33.69350508552884,-14.560274206383383,1401.3723222749643,1415.9325964813477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,18,0.2,5,0.5,0,-0.3,13.12,LCK/2023 Season/Summer Season_Week 4_8_1,1
1,-0.0745296598918329,-0.013895611542418418,-0.06063404834941448,0.021126760563380254,-0.16666666666666669,0,155.06559906442703,-38.57898396307269,64.08712619226799,13.901846340893144,-73.66562279534219,24.16199296783452,1406.8934652663852,1382.7314722985507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3529411764705882,17,0.6428571428571429,14,0.5,6,0.1428571428571429,13.12,LCK/2023 Season/Summer Season_Week 4_7_3,1
1,-0.0458539972899729,-0.12164591013010694,0.07579191284013403,0.06521739130434778,0.12962962962962965,0,-155.06559906442703,38.57898396307269,-64.08712619226799,-13.901846340893144,73.66562279534219,-24.16199296783452,1382.7314722985507,1406.8934652663852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6470588235294118,17,0.5,6,0.6428571428571429,14,-0.1428571428571429,13.12,LCK/2023 Season/Summer Season_Week 4_7_2,1
1,-0.07805831938958874,-0.004715357056736369,-0.07334296233285237,0.2222222222222222,-0.033333333333333326,0,155.06559906442703,-38.57898396307269,64.08712619226799,13.901846340893144,-73.66562279534219,24.16199296783452,1406.8934652663852,1382.7314722985507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3529411764705882,17,0.6428571428571429,14,0.5,6,0.1428571428571429,13.12,LCK/2023 Season/Summer Season_Week 4_7_1,1
1,0.06494419469419468,0.007447086123556701,0.057497108570637986,0.11538461538461542,0.05555555555555558,0,60.600905043641205,227.30388871408672,13.768759295634936,-33.398630612105535,-5.365650943974742,52.58185429945661,1561.7470886194374,1509.1652343199808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2333333333333333,30,0.6,15,0.0,5,0.6,13.12,LCK/2023 Season/Summer Season_Week 4_6_2,0
1,0.018042031474867326,-0.01101201856786752,0.02905405004273485,-0.08064516129032256,0.0714285714285714,0,-60.600905043641205,-227.30388871408672,-13.768759295634936,33.398630612105535,5.365650943974742,-52.58185429945661,1509.1652343199808,1561.7470886194374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7666666666666667,30,0.0,5,0.6,15,-0.6,13.12,LCK/2023 Season/Summer Season_Week 4_6_1,1
1,0.06506795952252684,0.1107678134169995,-0.04569985389447266,0.0,0.05555555555555558,0,-299.4149642364689,-30.99124080166507,-68.35652184700211,-116.2338591470982,-252.41832618536114,-153.48298244351895,1413.800354733233,1567.283337176752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4222222222222223,45,0.4285714285714285,7,0.5,8,-0.07142857142857151,13.12,LCK/2023 Season/Summer Season_Week 4_5_2,0
1,0.04428224673456384,0.010021903606962146,0.03426034312760169,0.051724137931034475,-0.02941176470588236,0,299.4149642364689,30.99124080166507,68.35652184700211,116.2338591470982,252.41832618536114,153.48298244351895,1567.283337176752,1413.800354733233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5777777777777777,45,0.5,8,0.4285714285714285,7,0.07142857142857151,13.12,LCK/2023 Season/Summer Season_Week 4_5_1,1
